shipment_id,origin_city,destination_city,mode,carrier,departure_timestamp,arrival_timestamp,priority,temp_controlled,damage_flag,weight_kg,cube_m3,delay_hours,on_time,freight_cost,surcharge,total_cost,notes
SHP0015017,Newark,Miami,Air,Mercury,2024-05-31 12:00:00,2024-06-02 23:42:00,Critical,Yes,No,524.5,3.95,7.7,No,268.35,331.86,600.21,dock inspection dock dock customs dock
SHP0039571,Seattle,Nashville,Ground,Atlas,2024-12-25 02:00:00,2025-01-01 14:06:00,Standard,Yes,No,2242.4,3.42,23.1,No,2421.3,25.58,2446.88,customs damaged priority handoff damaged customs priority weather reroute weather
SHP0019769,Newark,Boston,Ground,SwiftRoute,2024-04-05 23:00:00,2024-04-11 10:42:00,Standard,No,No,1682.6,5.66,24.7,No,1092.67,56.07,1148.74,inspection customs customs damaged inspection customs temperature reroute dock reroute reroute
SHP0037743,Atlanta,Portland,Rail,Atlas,2024-03-21 22:00:00,2024-03-27 12:00:00,Standard,No,No,382.6,4.41,0.0,Yes,455.38,89.34,544.72,inspection reroute priority damaged weather handoff inspection temperature damaged inspection damaged
SHP0001848,Seattle,Phoenix,Air,Mercury,2024-01-22 02:00:00,2024-01-23 04:06:00,Standard,No,No,420.0,5.61,4.1,No,813.81,59.57,873.38,priority customs priority priority priority temperature weather temperature dock priority temperature reroute
SHP0001502,Seattle,Boston,Ground,BlueLine,2024-07-07 00:00:00,2024-07-12 00:54:00,Expedited,No,No,1734.6,5.98,18.9,No,1332.57,31.52,1364.09,handoff weather customs inspection inspection inspection temperature handoff
SHP0016319,Chicago,Miami,Ground,Atlas,2024-02-26 05:00:00,2024-03-04 10:00:00,Standard,No,No,1087.7,2.32,0.0,Yes,1863.63,61.04,1924.67,dock temperature handoff reroute dock inspection
SHP0018736,Chicago,Boston,Ocean,Atlas,2024-03-01 09:00:00,2024-03-08 10:24:00,Standard,Yes,No,800.3,5.09,0.4,Yes,1032.26,111.52,1143.78,handoff dock weather damaged damaged temperature priority handoff customs priority
SHP0037989,Los Angeles,Boston,Ground,Mercury,2024-08-04 02:00:00,2024-08-04 23:24:00,Expedited,No,No,912.6,3.31,12.4,No,1318.17,111.06,1429.23,temperature weather priority weather inspection customs reroute
SHP0021414,Seattle,Nashville,Ground,BlueLine,2024-04-16 09:00:00,2024-04-17 07:24:00,Standard,No,No,1009.8,7.1,0.4,Yes,1777.44,102.77,1880.21,priority dock customs weather customs dock customs dock
SHP0001533,Dallas,Portland,Ground,Mercury,2024-03-22 12:00:00,2024-03-27 05:00:00,Standard,No,No,248.8,3.69,0.0,Yes,288.27,88.15,376.42,reroute temperature weather weather handoff customs reroute damaged weather inspection reroute
SHP0000478,Seattle,Denver,Ground,Mercury,2024-05-09 15:00:00,2024-05-12 04:24:00,Standard,No,No,1194.6,6.87,5.4,No,2002.05,100.04,2102.09,weather reroute handoff weather inspection
SHP0000524,Dallas,Nashville,Ground,Mercury,2024-08-11 05:00:00,2024-08-14 07:00:00,Standard,No,No,2418.0,5.02,0.0,Yes,1484.08,4.81,1488.89,priority customs customs handoff damaged handoff priority customs customs
SHP0015681,Seattle,Portland,Ground,Mercury,2024-09-21 08:00:00,2024-09-25 01:00:00,Standard,No,No,994.8,4.46,0.0,Yes,873.2,65.87,939.07,handoff temperature dock temperature weather weather priority handoff
SHP0001134,Dallas,Miami,Air,Atlas,2024-10-13 17:00:00,2024-10-20 23:00:00,Standard,No,No,620.0,3.75,18.0,No,608.89,15.47,624.36,damaged reroute damaged inspection customs damaged handoff weather reroute
SHP0010458,Newark,Nashville,Ground,Mercury,2024-01-04 05:00:00,2024-01-11 01:12:00,Standard,No,No,662.6,3.24,1.2,Yes,537.5,26.79,564.29,handoff damaged customs weather damaged inspection damaged
SHP0035159,Chicago,Nashville,Ground,NorthStar,2024-11-26 13:00:00,2024-11-29 15:30:00,Critical,No,No,498.0,3.94,16.5,No,333.77,246.76,580.53,customs temperature customs reroute customs inspection handoff handoff customs
SHP0023932,Atlanta,Boston,Ground,SwiftRoute,2024-02-02 03:00:00,2024-02-07 21:00:00,Critical,Yes,No,1671.0,3.67,0.0,Yes,2519.03,133.84,2652.87,temperature damaged temperature reroute weather handoff damaged weather reroute customs inspection dock
SHP0025698,Los Angeles,Denver,Ocean,SwiftRoute,2024-06-25 07:00:00,2024-06-25 18:00:00,Expedited,No,No,1482.3,4.21,0.0,Yes,2497.96,38.55,2536.51,damaged inspection weather weather inspection inspection damaged priority temperature
SHP0001478,Seattle,Miami,Ground,NorthStar,2024-09-20 03:00:00,2024-09-20 18:18:00,Expedited,No,No,635.0,4.29,4.3,No,721.19,29.78,750.97,customs damaged damaged weather weather
SHP0000892,Chicago,Nashville,Ground,SwiftRoute,2024-05-09 20:00:00,2024-05-13 13:30:00,Expedited,No,No,299.2,6.19,18.5,No,381.2,66.85,448.05,handoff weather reroute customs customs customs temperature handoff weather
SHP0027931,Seattle,Phoenix,Ocean,Atlas,2024-05-22 23:00:00,2024-05-30 01:12:00,Standard,No,No,954.1,5.16,6.2,No,1709.76,106.22,1815.98,damaged handoff priority damaged priority temperature reroute weather
SHP0019911,Newark,Portland,Ocean,Mercury,2024-08-19 03:00:00,2024-08-21 02:30:00,Standard,Yes,No,816.3,4.04,17.5,No,691.17,80.05,771.22,weather temperature weather temperature inspection reroute damaged damaged priority customs customs dock
SHP0030525,Newark,Miami,Air,BlueLine,2024-05-02 06:00:00,2024-05-09 01:00:00,Standard,No,No,870.9,1.21,0.0,Yes,1034.31,109.21,1143.52,temperature priority dock temperature inspection priority priority handoff priority reroute inspection weather
SHP0000885,Chicago,Nashville,Ground,Mercury,2024-10-26 00:00:00,2024-11-01 11:00:00,Standard,No,No,419.1,2.29,0.0,Yes,396.96,123.61,520.57,inspection weather dock temperature inspection customs customs temperature handoff reroute priority dock
SHP0028920,Dallas,Portland,Ground,Mercury,2024-05-01 01:00:00,2024-05-08 07:42:00,Standard,No,No,1434.8,9.66,0.7,Yes,1318.24,68.8,1387.04,customs customs inspection weather reroute inspection handoff priority dock priority customs weather
SHP0013510,Chicago,Denver,Ground,Atlas,2024-02-01 11:00:00,2024-02-07 18:48:00,Standard,No,No,869.7,5.8,22.8,No,1276.2,45.08,1321.28,dock dock inspection dock dock inspection temperature damaged
SHP0001689,Newark,Phoenix,Air,SwiftRoute,2024-03-22 06:00:00,2024-03-23 16:48:00,Standard,No,No,794.9,2.43,0.8,Yes,725.79,114.32,840.11,handoff priority customs dock inspection handoff inspection dock dock
SHP0000743,Dallas,Miami,Ground,Atlas,2024-04-15 09:00:00,2024-04-16 15:00:00,Standard,No,No,1048.4,2.89,0.0,Yes,951.02,124.32,1075.34,damaged priority inspection inspection inspection weather damaged dock damaged inspection priority
SHP0027213,Newark,Boston,Air,NorthStar,2024-01-04 16:00:00,2024-01-06 02:00:00,Standard,No,No,458.9,4.39,21.0,No,749.93,54.57,804.5,handoff weather handoff customs handoff damaged damaged
SHP0001256,Atlanta,Miami,Ground,SwiftRoute,2024-03-24 03:00:00,2024-03-26 01:00:00,Standard,No,No,1400.8,2.7,0.0,Yes,1603.34,37.81,1641.15,weather customs temperature handoff inspection weather weather weather
SHP0024509,Los Angeles,Boston,Ground,Mercury,2024-07-06 00:00:00,2024-07-14 06:24:00,Critical,No,No,634.1,4.74,30.4,No,838.59,360.05,1198.64,reroute customs priority inspection damaged
SHP0001586,Dallas,Nashville,Ground,Mercury,2024-10-30 12:00:00,2024-11-04 22:00:00,Standard,No,No,786.5,3.64,0.0,Yes,642.63,48.24,690.87,damaged reroute customs reroute priority handoff dock damaged reroute inspection priority
SHP0032628,Newark,Denver,Ground,BlueLine,2024-03-25 12:00:00,2024-03-27 18:00:00,Standard,No,No,278.5,3.61,0.0,Yes,475.51,106.11,581.62,damaged dock reroute temperature handoff handoff inspection weather
SHP0026451,Seattle,Denver,Ground,Atlas,2024-10-08 19:00:00,2024-10-11 10:18:00,Standard,No,No,1020.7,2.09,20.3,No,646.17,107.1,753.27,dock inspection damaged handoff temperature customs dock
SHP0025626,Atlanta,Nashville,Ocean,BlueLine,2024-02-22 11:00:00,2024-02-24 20:42:00,Expedited,No,No,1730.5,4.81,22.7,No,1842.36,67.38,1909.74,temperature inspection priority reroute damaged customs dock temperature damaged dock
SHP0024827,Seattle,Boston,Ocean,Atlas,2024-11-27 03:00:00,2024-12-04 11:48:00,Standard,No,No,1111.8,6.54,20.8,No,1829.58,104.73,1934.31,damaged damaged damaged customs dock temperature weather dock
SHP0018463,Seattle,Miami,Ground,SwiftRoute,2024-07-03 09:00:00,2024-07-06 07:12:00,Expedited,No,No,1293.3,3.57,2.2,No,812.15,6.67,818.82,reroute priority temperature priority temperature reroute priority damaged weather handoff
SHP0000114,Dallas,Nashville,Air,BlueLine,2024-09-20 05:00:00,2024-09-20 17:00:00,Standard,No,No,1134.4,2.93,0.0,Yes,1314.75,69.06,1383.81,temperature priority reroute dock handoff reroute temperature handoff inspection temperature damaged priority
SHP0039387,Dallas,Denver,Ground,BlueLine,2024-06-17 01:00:00,2024-06-21 23:00:00,Expedited,No,No,1105.5,3.49,0.0,Yes,1530.07,11.42,1541.49,damaged priority weather dock customs customs customs handoff damaged dock customs temperature
SHP0013153,Dallas,Denver,Ocean,Mercury,2024-08-16 14:00:00,2024-08-23 14:00:00,Standard,No,No,228.7,1.61,0.0,Yes,314.97,76.71,391.68,reroute dock handoff handoff weather damaged inspection reroute
SHP0000557,Atlanta,Boston,Ground,Mercury,2024-03-05 08:00:00,2024-03-12 20:36:00,Standard,No,No,1064.7,2.83,3.6,No,1513.37,68.31,1581.68,priority reroute priority reroute customs priority handoff temperature
SHP0035018,Newark,Boston,Rail,Mercury,2024-07-31 03:00:00,2024-08-05 02:42:00,Expedited,No,No,1650.1,5.5,12.7,No,2393.36,79.34,2472.7,priority handoff handoff dock reroute priority dock dock damaged temperature inspection
SHP0036929,Atlanta,Portland,Ground,Mercury,2024-03-19 17:00:00,2024-03-24 22:06:00,Expedited,No,No,419.6,7.57,8.1,No,283.79,87.14,370.93,handoff weather customs damaged priority dock temperature damaged damaged damaged handoff damaged
SHP0027155,Dallas,Miami,Ground,NorthStar,2024-02-12 15:00:00,2024-02-18 22:12:00,Standard,No,No,1637.3,3.21,3.2,No,1962.51,87.64,2050.15,priority handoff priority dock inspection handoff
SHP0000373,Atlanta,Boston,Air,Mercury,2024-04-23 22:00:00,2024-04-27 21:00:00,Expedited,Yes,No,576.8,1.25,0.0,Yes,271.51,86.9,358.41,priority inspection damaged priority weather handoff inspection reroute handoff handoff priority
SHP0032958,Dallas,Portland,Ground,Atlas,2024-05-15 23:00:00,2024-05-22 22:42:00,Expedited,No,No,594.4,3.96,7.7,No,710.99,40.98,751.97,damaged temperature customs handoff customs handoff weather priority temperature dock
SHP0026675,Atlanta,Portland,Rail,NorthStar,2024-12-13 00:00:00,2024-12-14 01:00:00,Standard,No,No,688.9,4.49,0.0,Yes,942.63,74.26,1016.89,dock priority reroute customs damaged priority temperature customs weather
SHP0017660,Los Angeles,Miami,Ground,SwiftRoute,2024-07-09 19:00:00,2024-07-15 17:00:00,Standard,No,No,1148.0,3.11,0.0,Yes,885.07,44.97,930.04,temperature handoff customs weather dock weather reroute damaged temperature
SHP0036481,Dallas,Nashville,Ground,Atlas,2024-05-03 17:00:00,2024-05-06 04:00:00,Standard,No,Yes,1332.6,5.13,0.0,Yes,1977.64,80.57,2058.21,dock dock inspection reroute customs temperature inspection
SHP0017184,Chicago,Denver,Ground,BlueLine,2024-07-27 23:00:00,2024-07-29 01:48:00,Standard,No,No,1036.2,3.6,6.8,No,1781.28,102.77,1884.05,inspection weather weather customs inspection
SHP0021615,Atlanta,Phoenix,Rail,BlueLine,2024-02-10 03:00:00,2024-02-16 09:48:00,Standard,No,No,741.1,5.32,19.8,No,450.68,93.47,544.15,damaged damaged damaged customs priority damaged inspection weather
SHP0001246,Seattle,Portland,Ground,Atlas,2024-10-15 08:00:00,2024-10-21 23:42:00,Standard,No,No,250.2,3.54,8.7,No,299.66,85.02,384.68,reroute inspection priority temperature handoff dock dock
SHP0014751,Seattle,Denver,Air,Mercury,2024-10-31 00:00:00,2024-11-02 16:36:00,Standard,No,No,846.5,0.55,1.6,Yes,972.05,112.97,1085.02,dock priority damaged dock weather priority reroute handoff
SHP0039266,Chicago,Miami,Air,BlueLine,2024-12-23 13:00:00,2024-12-24 20:18:00,Standard,No,No,1100.5,6.25,4.3,No,974.91,35.64,1010.55,reroute dock reroute handoff customs handoff dock priority reroute priority customs customs
SHP0016927,Dallas,Phoenix,Rail,Mercury,2024-10-24 19:00:00,2024-10-29 03:54:00,Expedited,No,No,1075.9,0.33,16.9,No,875.72,24.57,900.29,weather inspection reroute weather dock inspection weather reroute
SHP0000280,Atlanta,Boston,Ground,Mercury,2024-09-20 06:00:00,2024-09-25 04:42:00,Standard,Yes,No,1740.2,4.62,4.7,No,1328.65,87.63,1416.28,dock inspection inspection reroute inspection weather reroute damaged reroute reroute
SHP0015359,Seattle,Miami,Ground,BlueLine,2024-03-18 18:00:00,2024-03-24 22:06:00,Standard,No,No,1048.4,6.61,9.1,No,1565.71,41.82,1607.53,weather customs dock priority customs damaged
SHP0035492,Newark,Boston,Ocean,NorthStar,2024-11-15 23:00:00,2024-11-23 00:00:00,Critical,No,No,1121.1,1.21,0.0,Yes,1417.76,297.3,1715.06,dock weather handoff temperature dock inspection handoff dock handoff handoff customs
SHP0001240,Chicago,Phoenix,Rail,Atlas,2024-01-19 21:00:00,2024-01-22 14:00:00,Expedited,No,No,1006.4,4.11,0.0,Yes,1469.87,88.31,1558.18,inspection damaged dock reroute customs inspection dock handoff
SHP0016721,Dallas,Miami,Ground,Mercury,2024-09-24 18:00:00,2024-09-26 19:48:00,Expedited,No,No,1126.5,4.56,6.8,No,1054.46,49.01,1103.47,temperature temperature customs inspection dock handoff damaged
SHP0000678,Atlanta,Denver,Ground,SwiftRoute,2024-07-28 13:00:00,2024-08-02 12:12:00,Expedited,No,No,638.0,1.14,14.2,No,969.27,29.77,999.04,handoff handoff inspection weather customs reroute inspection customs handoff damaged weather
SHP0033729,Chicago,Nashville,Ground,NorthStar,2024-05-23 12:00:00,2024-05-25 10:30:00,Standard,No,No,469.8,8.1,8.5,No,755.89,98.22,854.11,reroute dock customs customs reroute priority temperature handoff inspection priority temperature reroute
SHP0000279,Newark,Denver,Ocean,Atlas,2024-08-04 02:00:00,2024-08-06 20:30:00,Standard,No,No,740.8,4.08,29.5,No,792.74,94.91,887.65,temperature dock customs reroute inspection dock customs customs handoff
SHP0019140,Atlanta,Portland,Rail,BlueLine,2024-11-29 23:00:00,2024-12-01 06:06:00,Standard,Yes,No,1302.2,9.22,7.1,No,794.79,84.78,879.57,dock inspection priority temperature damaged dock temperature weather
SHP0023346,Dallas,Denver,Ground,NorthStar,2024-12-17 13:00:00,2024-12-19 15:00:00,Standard,No,No,1368.0,2.46,13.0,No,2427.22,33.96,2461.18,handoff dock weather reroute temperature
SHP0032971,Chicago,Portland,Air,Mercury,2024-08-19 06:00:00,2024-08-20 03:00:00,Standard,No,No,879.3,2.95,9.0,No,506.62,62.24,568.86,dock damaged temperature temperature weather temperature handoff
SHP0029901,Dallas,Portland,Ground,NorthStar,2024-08-03 14:00:00,2024-08-05 09:12:00,Standard,No,No,598.9,4.84,3.2,No,345.2,121.8,467.0,damaged dock damaged priority temperature priority inspection customs
SHP0023140,Atlanta,Portland,Rail,BlueLine,2024-05-16 11:00:00,2024-05-23 08:00:00,Expedited,No,No,410.2,1.65,34.0,No,651.82,57.71,709.53,inspection reroute reroute customs temperature temperature temperature
SHP0015193,Newark,Phoenix,Ground,Mercury,2024-01-01 21:00:00,2024-01-04 10:00:00,Standard,Yes,No,1055.7,1.86,6.0,No,1787.48,122.26,1909.74,customs damaged temperature temperature damaged weather customs inspection
SHP0029767,Newark,Portland,Ground,BlueLine,2024-10-19 12:00:00,2024-10-22 22:24:00,Standard,No,No,1230.1,2.05,1.4,Yes,883.75,92.91,976.66,reroute customs priority inspection damaged damaged dock handoff damaged
SHP0023685,Newark,Miami,Ground,Mercury,2024-10-02 08:00:00,2024-10-08 14:24:00,Standard,No,No,1158.1,4.98,12.4,No,1635.75,52.51,1688.26,temperature temperature customs temperature handoff
SHP0034620,Atlanta,Boston,Ocean,NorthStar,2024-04-04 16:00:00,2024-04-07 19:54:00,Standard,No,No,1799.9,7.08,7.9,No,3082.23,20.64,3102.87,customs dock customs customs handoff inspection damaged weather handoff customs
SHP0033666,Chicago,Nashville,Ground,NorthStar,2024-01-07 07:00:00,2024-01-12 22:00:00,Standard,No,No,2095.3,3.1,0.0,Yes,2612.58,110.62,2723.2,temperature damaged handoff reroute dock damaged weather handoff weather
SHP0000227,Newark,Miami,Air,SwiftRoute,2024-11-07 08:00:00,2024-11-13 12:12:00,Standard,Yes,No,756.1,1.33,5.2,No,472.45,74.27,546.72,inspection weather priority reroute customs customs weather priority reroute
SHP0022998,Los Angeles,Boston,Ground,Atlas,2024-08-29 13:00:00,2024-09-01 22:00:00,Expedited,No,No,1473.6,4.37,0.0,Yes,834.38,34.4,868.78,weather inspection inspection weather damaged priority priority dock damaged damaged
SHP0010383,Chicago,Nashville,Ground,Atlas,2024-02-18 06:00:00,2024-02-25 04:00:00,Standard,No,No,660.5,2.75,15.0,No,727.21,116.45,843.66,priority damaged damaged customs customs priority customs weather
SHP0000407,Seattle,Boston,Ground,SwiftRoute,2024-01-22 08:00:00,2024-01-28 23:12:00,Standard,No,No,1678.7,10.91,16.2,No,1610.69,93.55,1704.24,handoff damaged handoff dock damaged weather customs priority customs weather
SHP0029536,Chicago,Portland,Ground,SwiftRoute,2024-12-18 08:00:00,2024-12-23 05:00:00,Expedited,No,No,996.1,3.0,0.0,Yes,954.65,45.96,1000.61,dock damaged damaged dock temperature weather inspection damaged temperature
SHP0001440,Chicago,Phoenix,Rail,NorthStar,2024-01-20 13:00:00,2024-01-28 00:36:00,Standard,No,No,587.7,3.35,11.6,No,519.93,107.68,627.61,dock damaged damaged temperature reroute dock temperature
SHP0024384,Atlanta,Nashville,Ocean,SwiftRoute,2024-07-02 10:00:00,2024-07-08 02:30:00,Standard,No,No,817.5,2.38,27.5,No,1250.63,90.47,1341.1,damaged inspection priority inspection temperature customs customs reroute damaged customs
SHP0037806,Atlanta,Nashville,Air,BlueLine,2024-03-01 20:00:00,2024-03-08 17:18:00,Expedited,No,No,364.0,4.74,5.3,No,502.15,71.28,573.43,inspection temperature priority priority temperature
SHP0025685,Seattle,Nashville,Rail,SwiftRoute,2024-02-18 06:00:00,2024-02-25 07:30:00,Standard,No,No,282.0,4.33,20.5,No,196.74,93.64,290.38,customs temperature customs inspection inspection dock
SHP0010098,Dallas,Denver,Ground,NorthStar,2024-06-30 17:00:00,2024-07-03 03:00:00,Standard,No,No,825.0,5.58,0.0,Yes,1174.88,37.14,1212.02,weather weather damaged reroute handoff reroute handoff weather temperature
SHP0001639,Dallas,Miami,Ground,SwiftRoute,2024-12-21 13:00:00,2024-12-23 23:42:00,Standard,No,No,1497.9,1.89,25.7,No,1194.9,28.07,1222.97,handoff weather damaged handoff reroute
SHP0034576,Atlanta,Denver,Ground,NorthStar,2024-06-26 15:00:00,2024-07-02 10:00:00,Standard,No,No,690.6,2.31,0.0,Yes,969.95,71.32,1041.27,temperature reroute damaged customs inspection inspection dock temperature dock customs
SHP0020180,Dallas,Nashville,Ground,Mercury,2024-02-18 14:00:00,2024-02-26 02:06:00,Critical,No,No,617.4,2.24,4.1,No,436.59,221.24,657.83,priority damaged priority weather customs customs handoff reroute reroute
SHP0013627,Dallas,Portland,Ground,SwiftRoute,2024-07-22 19:00:00,2024-07-28 17:00:00,Critical,No,No,604.3,3.91,0.0,Yes,919.34,93.36,1012.7,handoff damaged customs reroute priority reroute damaged damaged inspection
SHP0037645,Chicago,Nashville,Ocean,Mercury,2024-07-28 14:00:00,2024-08-02 18:00:00,Standard,No,No,1221.3,1.12,0.0,Yes,1242.42,51.11,1293.53,customs damaged handoff damaged reroute inspection priority
SHP0023164,Seattle,Denver,Ocean,Mercury,2024-01-02 13:00:00,2024-01-07 08:48:00,Standard,No,No,1678.0,5.3,18.8,No,1716.4,63.15,1779.55,handoff dock weather weather weather priority
SHP0019556,Chicago,Denver,Ground,SwiftRoute,2024-11-22 15:00:00,2024-11-28 18:00:00,Standard,No,No,1401.9,2.78,0.0,Yes,1036.99,117.33,1154.32,temperature weather priority temperature damaged temperature inspection customs inspection
SHP0013690,Seattle,Miami,Rail,Mercury,2024-11-12 03:00:00,2024-11-18 08:00:00,Expedited,No,No,1313.1,6.98,0.0,Yes,712.72,68.81,781.53,damaged handoff dock dock customs dock
SHP0031590,Atlanta,Portland,Ocean,NorthStar,2024-11-29 20:00:00,2024-11-30 13:12:00,Standard,No,No,364.1,2.12,5.2,No,315.01,56.39,371.4,temperature handoff reroute temperature temperature customs
SHP0039161,Los Angeles,Phoenix,Rail,BlueLine,2024-06-14 12:00:00,2024-06-16 18:00:00,Expedited,No,No,1463.0,3.96,0.0,Yes,1256.53,11.58,1268.11,temperature priority weather inspection weather customs
SHP0010927,Los Angeles,Nashville,Air,BlueLine,2024-10-21 21:00:00,2024-10-27 20:42:00,Standard,No,No,1160.6,4.07,1.7,Yes,1798.77,11.92,1810.69,damaged temperature damaged customs dock
SHP0001788,Los Angeles,Portland,Ground,SwiftRoute,2024-07-09 23:00:00,2024-07-12 07:00:00,Standard,No,No,220.5,2.44,0.0,Yes,315.74,58.64,374.38,damaged handoff inspection damaged handoff weather dock customs dock
SHP0000772,Los Angeles,Miami,Ground,NorthStar,2024-11-12 14:00:00,2024-11-14 22:00:00,Standard,No,No,608.3,5.29,0.0,Yes,628.84,46.31,675.15,temperature damaged customs weather reroute priority
SHP0028347,Dallas,Denver,Ground,BlueLine,2024-07-15 00:00:00,2024-07-18 19:18:00,Standard,No,No,900.5,4.81,5.3,No,1077.81,101.71,1179.52,weather inspection temperature temperature inspection temperature reroute dock dock reroute temperature
SHP0014635,Los Angeles,Denver,Ground,Atlas,2024-03-06 10:00:00,2024-03-12 00:24:00,Standard,No,No,392.8,1.87,58.4,No,646.95,89.97,736.92,inspection handoff inspection reroute weather weather priority damaged dock handoff
SHP0017741,Seattle,Phoenix,Ocean,SwiftRoute,2024-07-18 04:00:00,2024-07-19 14:54:00,Standard,No,No,1545.8,5.21,23.9,No,1731.08,79.81,1810.89,temperature reroute temperature handoff inspection temperature priority
SHP0001231,Dallas,Boston,Rail,NorthStar,2024-04-10 01:00:00,2024-04-10 21:00:00,Standard,No,No,1476.1,3.95,0.0,Yes,1331.52,40.83,1372.35,reroute reroute damaged handoff priority reroute temperature
SHP0000748,Seattle,Boston,Rail,SwiftRoute,2024-06-29 19:00:00,2024-07-03 19:06:00,Standard,No,No,1420.2,3.46,3.1,No,2180.5,109.8,2290.3,weather priority dock handoff damaged customs temperature
SHP0014630,Los Angeles,Phoenix,Air,SwiftRoute,2024-03-03 22:00:00,2024-03-05 15:36:00,Expedited,No,No,335.6,4.33,13.6,No,327.24,63.19,390.43,priority damaged handoff temperature temperature customs handoff dock customs reroute inspection
SHP0034900,Chicago,Portland,Ocean,BlueLine,2024-09-28 12:00:00,2024-10-01 08:42:00,Expedited,Yes,No,840.0,1.27,6.7,No,865.5,86.39,951.89,temperature temperature customs inspection reroute dock temperature temperature reroute dock inspection handoff
SHP0035967,Los Angeles,Nashville,Ground,Mercury,2024-09-18 08:00:00,2024-09-23 16:24:00,Standard,No,No,1491.4,2.57,3.4,No,1768.02,102.22,1870.24,priority handoff priority damaged inspection weather
SHP0028447,Los Angeles,Portland,Rail,Atlas,2024-11-21 08:00:00,2024-11-23 02:00:00,Expedited,No,No,875.6,7.03,0.0,Yes,1310.58,44.74,1355.32,dock weather damaged handoff damaged damaged priority temperature
SHP0034638,Newark,Boston,Ground,NorthStar,2024-04-17 06:00:00,2024-04-19 11:00:00,Critical,No,No,1331.0,1.08,0.0,Yes,1672.9,251.06,1923.96,priority handoff handoff dock handoff reroute temperature
SHP0023766,Seattle,Nashville,Rail,NorthStar,2024-06-16 04:00:00,2024-06-19 02:54:00,Expedited,No,No,1164.0,1.94,6.9,No,612.47,120.84,733.31,weather customs reroute handoff reroute dock handoff damaged dock handoff reroute
SHP0034409,Chicago,Denver,Ground,Mercury,2024-03-22 20:00:00,2024-03-27 13:48:00,Standard,Yes,No,1215.8,5.96,0.8,Yes,869.46,16.4,885.86,dock damaged damaged weather customs dock temperature
SHP0031426,Dallas,Boston,Rail,Mercury,2024-10-17 03:00:00,2024-10-23 11:00:00,Standard,No,No,634.0,4.74,0.0,Yes,709.39,76.88,786.27,inspection handoff handoff handoff temperature dock handoff weather inspection weather
SHP0035397,Newark,Nashville,Ground,Mercury,2024-12-07 18:00:00,2024-12-14 15:18:00,Standard,No,No,1370.3,3.65,10.3,No,1407.35,16.43,1423.78,dock reroute weather customs weather customs dock
SHP0025400,Newark,Portland,Ground,SwiftRoute,2024-10-11 13:00:00,2024-10-14 18:24:00,Standard,No,No,781.5,8.56,16.4,No,531.44,10.72,542.16,dock priority temperature handoff customs
SHP0013746,Atlanta,Portland,Rail,Atlas,2024-11-01 18:00:00,2024-11-09 09:12:00,Standard,No,No,486.4,4.25,15.2,No,808.65,67.59,876.24,temperature dock handoff weather dock reroute temperature inspection
SHP0000715,Dallas,Boston,Ground,Atlas,2024-11-06 18:00:00,2024-11-12 10:54:00,Standard,No,No,965.5,3.2,13.9,No,1386.92,1.16,1388.08,dock damaged handoff handoff temperature
SHP0029139,Chicago,Nashville,Ground,BlueLine,2024-11-20 09:00:00,2024-11-23 23:42:00,Standard,No,No,570.4,2.01,9.7,No,998.89,107.18,1106.07,temperature handoff handoff dock inspection damaged
SHP0038602,Dallas,Miami,Ground,BlueLine,2024-01-01 18:00:00,2024-01-02 22:00:00,Standard,No,No,906.9,4.55,0.0,Yes,963.97,73.34,1037.31,priority inspection dock handoff priority priority inspection reroute
SHP0023941,Atlanta,Denver,Rail,NorthStar,2024-06-17 13:00:00,2024-06-25 00:30:00,Expedited,No,No,1477.3,4.01,4.5,No,2480.07,17.79,2497.86,dock handoff weather weather inspection inspection temperature priority dock dock
SHP0012764,Los Angeles,Miami,Air,Atlas,2024-05-29 23:00:00,2024-06-02 20:18:00,Standard,No,No,736.5,5.58,13.3,No,1054.4,68.6,1123.0,damaged damaged reroute inspection inspection temperature inspection handoff
SHP0000270,Dallas,Portland,Air,Mercury,2024-01-06 00:00:00,2024-01-06 08:00:00,Standard,No,No,775.2,7.04,0.0,Yes,1243.85,21.37,1265.22,reroute handoff priority dock priority reroute
SHP0000824,Atlanta,Phoenix,Ground,Mercury,2024-06-29 14:00:00,2024-07-07 10:36:00,Standard,Yes,No,601.8,4.92,9.6,No,453.09,78.4,531.49,temperature handoff customs priority priority inspection
SHP0018010,Newark,Phoenix,Air,Atlas,2024-06-18 08:00:00,2024-06-21 22:36:00,Expedited,No,No,458.1,4.35,16.6,No,662.29,51.56,713.85,customs temperature weather weather temperature damaged customs customs temperature customs damaged
SHP0037100,Los Angeles,Miami,Ocean,Mercury,2024-07-30 10:00:00,2024-08-03 10:00:00,Standard,Yes,No,1088.4,4.15,13.0,No,631.72,63.39,695.11,handoff priority weather weather damaged
SHP0001755,Seattle,Boston,Rail,BlueLine,2024-10-21 18:00:00,2024-10-23 20:06:00,Standard,No,No,878.6,3.64,11.1,No,1210.46,86.41,1296.87,dock reroute weather temperature temperature inspection reroute reroute
SHP0015477,Seattle,Phoenix,Ground,BlueLine,2024-02-02 17:00:00,2024-02-09 08:48:00,Standard,No,No,1173.7,3.69,12.8,No,1070.68,42.14,1112.82,reroute weather priority weather reroute dock customs
