TRANSACTION_ID,STORE_ID,STORE_NAME,REGION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,UNITS_SOLD,UNIT_PRICE,REVENUE,SALE_DATE,SALES_REP_ID
SPG-00564,S-018,Canyon Sports,West,P-SPG-04-01,Energy Gel Pack,Nutrition,11,46.76,514.36,2024-10-25,REP-S-018-03
SPG-00565,S-014,River Trail Gear,Midwest,P-SPG-01-04,Base Layer,Apparel,13,79.54,1034.02,2024-08-23,REP-S-014-03
SPG-00566,S-010,Delta Outfitters,Southeast,P-SPG-01-03,Running Short,Apparel,14,85.25,1193.5,2024-03-02,REP-S-010-04
SPG-00567,S-003,Summit Sports,Northeast,P-SPG-04-02,Electrolyte Mix,Nutrition,14,26.64,372.96,2024-03-05,REP-S-003-04
SPG-00568,S-015,Crossroads Sports,Midwest,P-SPG-04-01,Energy Gel Pack,Nutrition,2,27.17,54.34,2024-06-12,REP-S-015-02
SPG-00569,S-020,Mountain Peak Gear,West,P-SPG-02-04,Climbing Pack,Equipment,6,688.32,4129.92,2024-03-16,REP-S-020-02
SPG-00570,S-007,Gulf Coast Gear,Southeast,P-SPG-03-01,Fitness Band,Accessories,11,71.05,781.55,2024-10-26,REP-S-007-01
SPG-00571,S-017,Redwood Athletics,West,P-SPG-00-04,Cross Train V2,Footwear,1,93.49,93.49,2024-07-30,REP-S-017-02
SPG-00572,S-008,Palmetto Sports,Southeast,P-SPG-02-03,Weight Set Pro,Equipment,3,294.12,882.36,2024-11-22,REP-S-008-03
SPG-00573,S-018,Canyon Sports,West,P-SPG-03-08,Jump Rope,Accessories,13,21.43,278.59,2024-08-16,REP-S-018-03
SPG-00574,S-014,River Trail Gear,Midwest,P-SPG-00-01,Court Ace,Footwear,15,72.7,1090.5,2024-12-08,REP-S-014-02
SPG-00575,S-001,Alpine Outfitters,Northeast,P-SPG-04-00,Whey Protein,Nutrition,16,17.22,275.52,2024-03-03,REP-S-001-01
SPG-00576,S-010,Delta Outfitters,Southeast,P-SPG-01-03,Running Short,Apparel,8,152.04,1216.32,2024-09-24,REP-S-010-01
SPG-00577,S-007,Gulf Coast Gear,Southeast,P-SPG-00-00,Trail Runner X,Footwear,1,102.11,102.11,2024-09-27,REP-S-007-02
SPG-00578,S-006,Bayou Fitness,Southeast,P-SPG-00-00,Trail Runner X,Footwear,7,135.05,945.35,2024-05-03,REP-S-006-01
SPG-00579,S-014,River Trail Gear,Midwest,P-SPG-02-03,Weight Set Pro,Equipment,1,573.36,573.36,2024-10-22,REP-S-014-03
SPG-00580,S-011,Lakeside Sports,Midwest,P-SPG-03-05,Grip Tape,Accessories,7,27.78,194.46,2024-09-01,REP-S-011-04
SPG-00581,S-020,Mountain Peak Gear,West,P-SPG-04-00,Whey Protein,Nutrition,16,58.85,941.6,2024-12-04,REP-S-020-04
SPG-00582,S-011,Lakeside Sports,Midwest,P-SPG-02-00,Carbon Bike,Equipment,9,575.47,5179.23,2024-09-07,REP-S-011-04
SPG-00583,S-018,Canyon Sports,West,P-SPG-00-03,Sprint Elite,Footwear,19,170.25,3234.75,2024-05-23,REP-S-018-03
SPG-00584,S-016,Pacific Surf & Sport,West,P-SPG-00-03,Sprint Elite,Footwear,2,242.18,484.36,2024-06-13,REP-S-016-01
SPG-00585,S-016,Pacific Surf & Sport,West,P-SPG-02-04,Climbing Pack,Equipment,3,112.22,336.66,2024-09-04,REP-S-016-01
SPG-00586,S-015,Crossroads Sports,Midwest,P-SPG-03-05,Grip Tape,Accessories,8,50.27,402.16,2024-04-25,REP-S-015-04
SPG-00587,S-002,Trailhead NE,Northeast,P-SPG-02-02,Treadmill T500,Equipment,18,632.87,11391.66,2024-02-17,REP-S-002-04
SPG-00588,S-007,Gulf Coast Gear,Southeast,P-SPG-04-03,Recovery Bar,Nutrition,3,10.51,31.53,2024-05-15,REP-S-007-02
SPG-00589,S-019,Coastal Outfitters,West,P-SPG-00-04,Cross Train V2,Footwear,40,54.51,2180.4,2024-05-31,REP-S-019-03
SPG-00590,S-019,Coastal Outfitters,West,P-SPG-03-08,Jump Rope,Accessories,5,23.99,119.95,2024-12-30,REP-S-019-04
SPG-00591,S-006,Bayou Fitness,Southeast,P-SPG-03-04,Sport Towel,Accessories,4,7.99,31.96,2024-02-12,REP-S-006-03
SPG-00592,S-014,River Trail Gear,Midwest,P-SPG-00-01,Court Ace,Footwear,3,81.82,245.46,2024-06-29,REP-S-014-04
SPG-00593,S-008,Palmetto Sports,Southeast,P-SPG-00-03,Sprint Elite,Footwear,4,202.22,808.88,2024-10-12,REP-S-008-01
SPG-00594,S-010,Delta Outfitters,Southeast,P-SPG-01-01,Rain Shell,Apparel,9,158.49,1426.41,2024-05-04,REP-S-010-04
SPG-00595,S-008,Palmetto Sports,Southeast,P-SPG-03-01,Fitness Band,Accessories,3,17.33,51.99,2024-12-03,REP-S-008-02
SPG-00596,S-020,Mountain Peak Gear,West,P-SPG-04-00,Whey Protein,Nutrition,15,34.81,522.15,2024-11-27,REP-S-020-04
SPG-00597,S-001,Alpine Outfitters,Northeast,P-SPG-04-02,Electrolyte Mix,Nutrition,18,15.32,275.76,2024-04-15,REP-S-001-04
SPG-00598,S-002,Trailhead NE,Northeast,P-SPG-02-03,Weight Set Pro,Equipment,18,576.54,10377.72,2024-12-21,REP-S-002-01
SPG-00599,S-003,Summit Sports,Northeast,P-SPG-00-02,Hiker Pro,Footwear,36,139.67,5028.12,2024-02-09,REP-S-003-02
SPG-00600,S-005,Evergreen Athletics,Northeast,P-SPG-00-00,Trail Runner X,Footwear,6,58.14,348.84,2024-02-08,REP-S-005-02
SPG-00601,S-007,Gulf Coast Gear,Southeast,P-SPG-03-08,Jump Rope,Accessories,9,46.8,421.2,2024-09-10,REP-S-007-04
SPG-00602,S-003,Summit Sports,Northeast,P-SPG-01-04,Base Layer,Apparel,35,38.54,1348.9,2024-01-31,REP-S-003-02
SPG-00603,S-005,Evergreen Athletics,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,13,58.4,759.2,2024-04-18,REP-S-005-01
SPG-00604,S-017,Redwood Athletics,West,P-SPG-00-00,Trail Runner X,Footwear,17,179.84,3057.28,2024-01-07,REP-S-017-01
SPG-00605,S-010,Delta Outfitters,Southeast,P-SPG-01-02,Fleece Vest,Apparel,6,157.69,946.14,2024-12-09,REP-S-010-02
SPG-00606,S-007,Gulf Coast Gear,Southeast,P-SPG-03-07,Ankle Brace,Accessories,13,21.06,273.78,2024-04-20,REP-S-007-02
SPG-00607,S-013,Heartland Fitness,Midwest,P-SPG-04-04,BCAAs,Nutrition,3,17.31,51.93,2024-08-27,REP-S-013-02
SPG-00608,S-017,Redwood Athletics,West,P-SPG-01-00,Compression Tee,Apparel,16,102.14,1634.24,2024-07-16,REP-S-017-01
SPG-00609,S-019,Coastal Outfitters,West,P-SPG-01-01,Rain Shell,Apparel,40,154.36,6174.4,2024-04-06,REP-S-019-02
SPG-00610,S-009,Magnolia Active,Southeast,P-SPG-03-00,Water Bottle,Accessories,11,8.22,90.42,2024-09-06,REP-S-009-03
SPG-00611,S-013,Heartland Fitness,Midwest,P-SPG-00-01,Court Ace,Footwear,12,122.06,1464.72,2024-02-23,REP-S-013-02
SPG-00612,S-005,Evergreen Athletics,Northeast,P-SPG-03-09,Foam Roller,Accessories,17,71.66,1218.22,2024-06-23,REP-S-005-02
SPG-00613,S-008,Palmetto Sports,Southeast,P-SPG-04-04,BCAAs,Nutrition,8,34.86,278.88,2024-04-16,REP-S-008-01
SPG-00614,S-014,River Trail Gear,Midwest,P-SPG-04-00,Whey Protein,Nutrition,14,13.32,186.48,2024-10-29,REP-S-014-01
SPG-00615,S-005,Evergreen Athletics,Northeast,P-SPG-00-02,Hiker Pro,Footwear,9,122.59,1103.31,2024-09-27,REP-S-005-04
SPG-00616,S-011,Lakeside Sports,Midwest,P-SPG-02-04,Climbing Pack,Equipment,20,295.32,5906.4,2024-09-20,REP-S-011-03
SPG-00617,S-016,Pacific Surf & Sport,West,P-SPG-04-03,Recovery Bar,Nutrition,13,47.87,622.31,2024-06-09,REP-S-016-02
SPG-00618,S-016,Pacific Surf & Sport,West,P-SPG-02-00,Carbon Bike,Equipment,16,781.42,12502.72,2024-06-08,REP-S-016-01
SPG-00619,S-009,Magnolia Active,Southeast,P-SPG-02-02,Treadmill T500,Equipment,8,495.83,3966.64,2024-12-28,REP-S-009-02
SPG-00620,S-011,Lakeside Sports,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,19,193.45,3675.55,2024-08-20,REP-S-011-03
SPG-00621,S-007,Gulf Coast Gear,Southeast,P-SPG-02-04,Climbing Pack,Equipment,11,258.89,2847.79,2024-12-01,REP-S-007-04
SPG-00622,S-007,Gulf Coast Gear,Southeast,P-SPG-04-01,Energy Gel Pack,Nutrition,8,19.5,156.0,2024-03-19,REP-S-007-03
SPG-00623,S-018,Canyon Sports,West,P-SPG-04-02,Electrolyte Mix,Nutrition,7,49.9,349.3,2024-09-15,REP-S-018-02
SPG-00624,S-004,Harbor Run,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,7,498.6,3490.2,2024-02-24,REP-S-004-03
SPG-00625,S-006,Bayou Fitness,Southeast,P-SPG-03-05,Grip Tape,Accessories,6,34.37,206.22,2024-03-07,REP-S-006-03
SPG-00626,S-019,Coastal Outfitters,West,P-SPG-03-08,Jump Rope,Accessories,34,15.98,543.32,2024-04-22,REP-S-019-03
SPG-00627,S-004,Harbor Run,Northeast,P-SPG-03-08,Jump Rope,Accessories,13,5.25,68.25,2024-07-05,REP-S-004-02
SPG-00628,S-009,Magnolia Active,Southeast,P-SPG-03-07,Ankle Brace,Accessories,14,48.77,682.78,2024-07-16,REP-S-009-03
SPG-00629,S-017,Redwood Athletics,West,P-SPG-04-03,Recovery Bar,Nutrition,7,23.29,163.03,2024-08-19,REP-S-017-04
SPG-00630,S-016,Pacific Surf & Sport,West,P-SPG-04-00,Whey Protein,Nutrition,16,31.86,509.76,2024-11-13,REP-S-016-03
SPG-00631,S-004,Harbor Run,Northeast,P-SPG-01-01,Rain Shell,Apparel,4,77.81,311.24,2024-09-19,REP-S-004-01
SPG-00632,S-002,Trailhead NE,Northeast,P-SPG-00-02,Hiker Pro,Footwear,4,155.18,620.72,2024-04-13,REP-S-002-03
SPG-00633,S-005,Evergreen Athletics,Northeast,P-SPG-00-03,Sprint Elite,Footwear,7,48.39,338.73,2024-07-23,REP-S-005-01
SPG-00634,S-001,Alpine Outfitters,Northeast,P-SPG-00-02,Hiker Pro,Footwear,20,191.11,3822.2,2024-04-06,REP-S-001-03
SPG-00635,S-014,River Trail Gear,Midwest,P-SPG-01-01,Rain Shell,Apparel,8,118.93,951.44,2024-02-05,REP-S-014-03
SPG-00636,S-018,Canyon Sports,West,P-SPG-02-01,Kayak Explorer,Equipment,5,67.22,336.1,2024-05-22,REP-S-018-03
SPG-00637,S-008,Palmetto Sports,Southeast,P-SPG-01-03,Running Short,Apparel,5,106.67,533.35,2024-08-04,REP-S-008-01
SPG-00638,S-006,Bayou Fitness,Southeast,P-SPG-00-04,Cross Train V2,Footwear,16,245.52,3928.32,2024-03-25,REP-S-006-03
SPG-00639,S-016,Pacific Surf & Sport,West,P-SPG-00-00,Trail Runner X,Footwear,8,217.53,1740.24,2024-12-17,REP-S-016-02
SPG-00640,S-008,Palmetto Sports,Southeast,P-SPG-03-09,Foam Roller,Accessories,4,71.89,287.56,2024-06-06,REP-S-008-02
SPG-00641,S-009,Magnolia Active,Southeast,P-SPG-00-00,Trail Runner X,Footwear,6,180.94,1085.64,2024-10-22,REP-S-009-04
SPG-00642,S-019,Coastal Outfitters,West,P-SPG-04-03,Recovery Bar,Nutrition,39,20.67,806.13,2024-11-27,REP-S-019-01
SPG-00643,S-014,River Trail Gear,Midwest,P-SPG-03-07,Ankle Brace,Accessories,5,60.44,302.2,2024-02-22,REP-S-014-04
SPG-00644,S-020,Mountain Peak Gear,West,P-SPG-03-00,Water Bottle,Accessories,18,62.38,1122.84,2024-03-16,REP-S-020-02
SPG-00645,S-016,Pacific Surf & Sport,West,P-SPG-03-08,Jump Rope,Accessories,11,29.16,320.76,2024-08-24,REP-S-016-04
SPG-00646,S-017,Redwood Athletics,West,P-SPG-04-03,Recovery Bar,Nutrition,15,40.33,604.95,2024-02-24,REP-S-017-03
SPG-00647,S-005,Evergreen Athletics,Northeast,P-SPG-00-04,Cross Train V2,Footwear,13,75.36,979.68,2024-02-26,REP-S-005-04
SPG-00648,S-007,Gulf Coast Gear,Southeast,P-SPG-01-02,Fleece Vest,Apparel,9,84.82,763.38,2024-05-03,REP-S-007-02
SPG-00649,S-010,Delta Outfitters,Southeast,P-SPG-01-03,Running Short,Apparel,16,160.44,2567.04,2024-01-09,REP-S-010-01
SPG-00650,S-019,Coastal Outfitters,West,P-SPG-01-00,Compression Tee,Apparel,37,134.09,4961.33,2024-08-23,REP-S-019-03
SPG-00651,S-012,Prairie Athletics,Midwest,P-SPG-03-00,Water Bottle,Accessories,16,37.72,603.52,2024-04-05,REP-S-012-04
SPG-00652,S-014,River Trail Gear,Midwest,P-SPG-00-03,Sprint Elite,Footwear,9,113.13,1018.17,2024-05-16,REP-S-014-03
SPG-00653,S-012,Prairie Athletics,Midwest,P-SPG-02-03,Weight Set Pro,Equipment,6,176.41,1058.46,2024-01-15,REP-S-012-02
SPG-00654,S-002,Trailhead NE,Northeast,P-SPG-03-05,Grip Tape,Accessories,2,62.05,124.1,2024-08-31,REP-S-002-01
SPG-00655,S-006,Bayou Fitness,Southeast,P-SPG-00-04,Cross Train V2,Footwear,14,50.51,707.14,2024-12-04,REP-S-006-01
SPG-00656,S-017,Redwood Athletics,West,P-SPG-02-03,Weight Set Pro,Equipment,5,269.86,1349.3,2024-09-28,REP-S-017-04
SPG-00657,S-009,Magnolia Active,Southeast,P-SPG-01-01,Rain Shell,Apparel,11,69.86,768.46,2024-08-19,REP-S-009-01
SPG-00658,S-008,Palmetto Sports,Southeast,P-SPG-00-04,Cross Train V2,Footwear,1,160.25,160.25,2024-06-29,REP-S-008-02
SPG-00659,S-010,Delta Outfitters,Southeast,P-SPG-04-03,Recovery Bar,Nutrition,11,54.75,602.25,2024-05-15,REP-S-010-02
SPG-00660,S-001,Alpine Outfitters,Northeast,P-SPG-01-04,Base Layer,Apparel,3,30.78,92.34,2024-03-01,REP-S-001-01
SPG-00661,S-009,Magnolia Active,Southeast,P-SPG-01-04,Base Layer,Apparel,3,144.65,433.95,2024-10-08,REP-S-009-03
SPG-00662,S-006,Bayou Fitness,Southeast,P-SPG-01-04,Base Layer,Apparel,4,59.3,237.2,2024-02-13,REP-S-006-01
SPG-00663,S-011,Lakeside Sports,Midwest,P-SPG-01-02,Fleece Vest,Apparel,17,150.13,2552.21,2024-06-30,REP-S-011-01
SPG-00664,S-013,Heartland Fitness,Midwest,P-SPG-01-01,Rain Shell,Apparel,2,95.05,190.1,2024-08-08,REP-S-013-02
SPG-00665,S-008,Palmetto Sports,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,15,49.16,737.4,2024-04-18,REP-S-008-04
SPG-00666,S-008,Palmetto Sports,Southeast,P-SPG-03-02,Yoga Mat,Accessories,3,58.51,175.53,2024-03-18,REP-S-008-02
SPG-00667,S-020,Mountain Peak Gear,West,P-SPG-00-00,Trail Runner X,Footwear,13,68.54,891.02,2024-07-22,REP-S-020-03
SPG-00668,S-015,Crossroads Sports,Midwest,P-SPG-04-03,Recovery Bar,Nutrition,13,37.52,487.76,2024-09-14,REP-S-015-04
SPG-00669,S-017,Redwood Athletics,West,P-SPG-03-08,Jump Rope,Accessories,12,63.98,767.76,2024-08-08,REP-S-017-04
SPG-00670,S-009,Magnolia Active,Southeast,P-SPG-04-03,Recovery Bar,Nutrition,4,35.16,140.64,2024-09-17,REP-S-009-04
SPG-00671,S-005,Evergreen Athletics,Northeast,P-SPG-00-01,Court Ace,Footwear,3,165.96,497.88,2024-06-19,REP-S-005-03
SPG-00672,S-010,Delta Outfitters,Southeast,P-SPG-00-04,Cross Train V2,Footwear,11,120.34,1323.74,2024-01-28,REP-S-010-03
SPG-00673,S-012,Prairie Athletics,Midwest,P-SPG-00-02,Hiker Pro,Footwear,16,81.73,1307.68,2024-08-13,REP-S-012-01
SPG-00674,S-007,Gulf Coast Gear,Southeast,P-SPG-03-02,Yoga Mat,Accessories,12,69.89,838.68,2024-05-19,REP-S-007-02
SPG-00675,S-010,Delta Outfitters,Southeast,P-SPG-03-03,Resistance Bands,Accessories,4,6.23,24.92,2024-07-08,REP-S-010-02
SPG-00676,S-015,Crossroads Sports,Midwest,P-SPG-02-03,Weight Set Pro,Equipment,13,399.76,5196.88,2024-02-20,REP-S-015-04
SPG-00677,S-012,Prairie Athletics,Midwest,P-SPG-01-03,Running Short,Apparel,5,86.53,432.65,2024-01-26,REP-S-012-01
SPG-00678,S-008,Palmetto Sports,Southeast,P-SPG-01-00,Compression Tee,Apparel,8,79.85,638.8,2024-11-28,REP-S-008-03
SPG-00679,S-015,Crossroads Sports,Midwest,P-SPG-03-06,Swim Goggles,Accessories,3,49.87,149.61,2024-07-14,REP-S-015-03
SPG-00680,S-017,Redwood Athletics,West,P-SPG-04-03,Recovery Bar,Nutrition,2,56.7,113.4,2024-08-04,REP-S-017-04
SPG-00681,S-003,Summit Sports,Northeast,P-SPG-02-02,Treadmill T500,Equipment,21,282.76,5937.96,2024-04-09,REP-S-003-01
SPG-00682,S-004,Harbor Run,Northeast,P-SPG-01-04,Base Layer,Apparel,9,29.58,266.22,2024-05-30,REP-S-004-02
SPG-00683,S-017,Redwood Athletics,West,P-SPG-02-00,Carbon Bike,Equipment,15,352.56,5288.4,2024-04-06,REP-S-017-04
SPG-00684,S-012,Prairie Athletics,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,10,28.4,284.0,2024-07-25,REP-S-012-01
SPG-00685,S-015,Crossroads Sports,Midwest,P-SPG-03-06,Swim Goggles,Accessories,17,7.71,131.07,2024-03-31,REP-S-015-01
SPG-00686,S-005,Evergreen Athletics,Northeast,P-SPG-03-05,Grip Tape,Accessories,15,59.86,897.9,2024-10-31,REP-S-005-03
SPG-00687,S-005,Evergreen Athletics,Northeast,P-SPG-01-01,Rain Shell,Apparel,3,118.7,356.1,2024-05-21,REP-S-005-03
SPG-00688,S-013,Heartland Fitness,Midwest,P-SPG-01-00,Compression Tee,Apparel,2,68.47,136.94,2024-09-28,REP-S-013-02
SPG-00689,S-007,Gulf Coast Gear,Southeast,P-SPG-03-09,Foam Roller,Accessories,5,36.32,181.6,2024-11-07,REP-S-007-02
SPG-00690,S-014,River Trail Gear,Midwest,P-SPG-04-04,BCAAs,Nutrition,9,59.52,535.68,2024-09-09,REP-S-014-02
SPG-00691,S-001,Alpine Outfitters,Northeast,P-SPG-00-01,Court Ace,Footwear,2,95.76,191.52,2024-09-22,REP-S-001-04
SPG-00692,S-003,Summit Sports,Northeast,P-SPG-01-03,Running Short,Apparel,17,167.97,2855.49,2024-08-09,REP-S-003-01
SPG-00693,S-015,Crossroads Sports,Midwest,P-SPG-02-04,Climbing Pack,Equipment,12,687.95,8255.4,2024-02-25,REP-S-015-03
SPG-00694,S-019,Coastal Outfitters,West,P-SPG-04-04,BCAAs,Nutrition,31,41.58,1288.98,2024-12-14,REP-S-019-02
SPG-00695,S-019,Coastal Outfitters,West,P-SPG-04-02,Electrolyte Mix,Nutrition,54,48.91,2641.14,2024-01-26,REP-S-019-01
SPG-00696,S-014,River Trail Gear,Midwest,P-SPG-03-04,Sport Towel,Accessories,11,75.5,830.5,2024-11-26,REP-S-014-03
SPG-00697,S-016,Pacific Surf & Sport,West,P-SPG-03-00,Water Bottle,Accessories,19,27.53,523.07,2024-05-07,REP-S-016-03
SPG-00698,S-004,Harbor Run,Northeast,P-SPG-01-04,Base Layer,Apparel,8,155.12,1240.96,2024-02-26,REP-S-004-02
SPG-00699,S-008,Palmetto Sports,Southeast,P-SPG-03-02,Yoga Mat,Accessories,3,57.3,171.9,2024-04-22,REP-S-008-03
SPG-00700,S-014,River Trail Gear,Midwest,P-SPG-03-06,Swim Goggles,Accessories,19,29.84,566.96,2024-02-28,REP-S-014-01
SPG-00701,S-008,Palmetto Sports,Southeast,P-SPG-01-04,Base Layer,Apparel,13,171.76,2232.88,2024-01-28,REP-S-008-01
SPG-00702,S-011,Lakeside Sports,Midwest,P-SPG-00-03,Sprint Elite,Footwear,13,211.16,2745.08,2024-01-19,REP-S-011-02
SPG-00703,S-014,River Trail Gear,Midwest,P-SPG-03-00,Water Bottle,Accessories,11,75.32,828.52,2024-10-21,REP-S-014-01
SPG-00704,S-010,Delta Outfitters,Southeast,P-SPG-01-03,Running Short,Apparel,13,168.45,2189.85,2024-05-16,REP-S-010-04
SPG-00705,S-019,Coastal Outfitters,West,P-SPG-01-03,Running Short,Apparel,39,155.91,6080.49,2024-05-02,REP-S-019-02
SPG-00706,S-011,Lakeside Sports,Midwest,P-SPG-01-04,Base Layer,Apparel,11,114.95,1264.45,2024-02-03,REP-S-011-01
SPG-00707,S-004,Harbor Run,Northeast,P-SPG-00-00,Trail Runner X,Footwear,1,71.51,71.51,2024-09-29,REP-S-004-04
SPG-00708,S-016,Pacific Surf & Sport,West,P-SPG-00-01,Court Ace,Footwear,2,40.44,80.88,2024-02-21,REP-S-016-02
SPG-00709,S-002,Trailhead NE,Northeast,P-SPG-01-02,Fleece Vest,Apparel,12,128.6,1543.2,2024-05-21,REP-S-002-03
SPG-00710,S-019,Coastal Outfitters,West,P-SPG-00-00,Trail Runner X,Footwear,16,227.5,3640.0,2024-04-25,REP-S-019-01
SPG-00711,S-019,Coastal Outfitters,West,P-SPG-00-00,Trail Runner X,Footwear,68,40.04,2722.72,2024-11-13,REP-S-019-02
SPG-00712,S-013,Heartland Fitness,Midwest,P-SPG-03-01,Fitness Band,Accessories,9,49.5,445.5,2024-12-24,REP-S-013-01
SPG-00713,S-020,Mountain Peak Gear,West,P-SPG-02-01,Kayak Explorer,Equipment,3,396.75,1190.25,2024-07-26,REP-S-020-03
SPG-00714,S-006,Bayou Fitness,Southeast,P-SPG-04-00,Whey Protein,Nutrition,13,40.32,524.16,2024-07-19,REP-S-006-03
SPG-00715,S-002,Trailhead NE,Northeast,P-SPG-03-05,Grip Tape,Accessories,6,57.12,342.72,2024-07-20,REP-S-002-04
SPG-00716,S-012,Prairie Athletics,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,10,42.67,426.7,2024-02-21,REP-S-012-04
SPG-00717,S-014,River Trail Gear,Midwest,P-SPG-01-02,Fleece Vest,Apparel,11,53.69,590.59,2024-04-22,REP-S-014-04
SPG-00718,S-005,Evergreen Athletics,Northeast,P-SPG-01-00,Compression Tee,Apparel,3,29.4,88.2,2024-12-20,REP-S-005-01
SPG-00719,S-005,Evergreen Athletics,Northeast,P-SPG-00-03,Sprint Elite,Footwear,5,71.36,356.8,2024-05-17,REP-S-005-01
SPG-00720,S-010,Delta Outfitters,Southeast,P-SPG-02-02,Treadmill T500,Equipment,15,229.44,3441.6,2024-09-10,REP-S-010-04
SPG-00721,S-014,River Trail Gear,Midwest,P-SPG-03-01,Fitness Band,Accessories,18,59.7,1074.6,2024-04-15,REP-S-014-03
SPG-00722,S-007,Gulf Coast Gear,Southeast,P-SPG-03-00,Water Bottle,Accessories,9,16.74,150.66,2024-03-28,REP-S-007-02
SPG-00723,S-012,Prairie Athletics,Midwest,P-SPG-00-00,Trail Runner X,Footwear,2,216.64,433.28,2024-04-14,REP-S-012-03
SPG-00724,S-013,Heartland Fitness,Midwest,P-SPG-01-03,Running Short,Apparel,15,125.33,1879.95,2024-06-26,REP-S-013-04
SPG-00725,S-011,Lakeside Sports,Midwest,P-SPG-03-02,Yoga Mat,Accessories,11,60.9,669.9,2024-11-22,REP-S-011-04
SPG-00726,S-011,Lakeside Sports,Midwest,P-SPG-04-01,Energy Gel Pack,Nutrition,1,53.46,53.46,2024-05-27,REP-S-011-02
SPG-00727,S-009,Magnolia Active,Southeast,P-SPG-03-01,Fitness Band,Accessories,13,70.66,918.58,2024-12-27,REP-S-009-03
SPG-00728,S-005,Evergreen Athletics,Northeast,P-SPG-00-01,Court Ace,Footwear,8,147.68,1181.44,2024-11-01,REP-S-005-04
SPG-00729,S-009,Magnolia Active,Southeast,P-SPG-01-01,Rain Shell,Apparel,11,26.15,287.65,2024-05-27,REP-S-009-01
SPG-00730,S-012,Prairie Athletics,Midwest,P-SPG-02-04,Climbing Pack,Equipment,12,302.88,3634.56,2024-01-02,REP-S-012-01
SPG-00731,S-016,Pacific Surf & Sport,West,P-SPG-04-01,Energy Gel Pack,Nutrition,7,17.39,121.73,2024-02-18,REP-S-016-03
SPG-00732,S-017,Redwood Athletics,West,P-SPG-03-08,Jump Rope,Accessories,19,50.93,967.67,2024-04-04,REP-S-017-02
SPG-00733,S-014,River Trail Gear,Midwest,P-SPG-00-03,Sprint Elite,Footwear,19,154.9,2943.1,2024-09-14,REP-S-014-04
SPG-00734,S-002,Trailhead NE,Northeast,P-SPG-02-02,Treadmill T500,Equipment,1,355.5,355.5,2024-12-24,REP-S-002-01
SPG-00735,S-016,Pacific Surf & Sport,West,P-SPG-03-07,Ankle Brace,Accessories,20,47.89,957.8,2024-11-14,REP-S-016-03
SPG-00736,S-019,Coastal Outfitters,West,P-SPG-01-03,Running Short,Apparel,28,68.05,1905.4,2024-09-01,REP-S-019-01
SPG-00737,S-008,Palmetto Sports,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,10,23.27,232.7,2024-06-05,REP-S-008-02
SPG-00738,S-002,Trailhead NE,Northeast,P-SPG-01-03,Running Short,Apparel,8,83.52,668.16,2024-12-18,REP-S-002-04
SPG-00739,S-002,Trailhead NE,Northeast,P-SPG-00-02,Hiker Pro,Footwear,18,211.03,3798.54,2024-05-02,REP-S-002-04
SPG-00740,S-001,Alpine Outfitters,Northeast,P-SPG-04-02,Electrolyte Mix,Nutrition,20,43.17,863.4,2024-03-28,REP-S-001-04
SPG-00741,S-019,Coastal Outfitters,West,P-SPG-01-04,Base Layer,Apparel,47,66.01,3102.47,2024-06-10,REP-S-019-02
SPG-00742,S-013,Heartland Fitness,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,6,37.25,223.5,2024-12-14,REP-S-013-02
SPG-00743,S-001,Alpine Outfitters,Northeast,P-SPG-03-01,Fitness Band,Accessories,11,53.51,588.61,2024-02-05,REP-S-001-04
SPG-00744,S-001,Alpine Outfitters,Northeast,P-SPG-00-01,Court Ace,Footwear,9,75.49,679.41,2024-03-26,REP-S-001-03
SPG-00745,S-009,Magnolia Active,Southeast,P-SPG-03-02,Yoga Mat,Accessories,11,20.31,223.41,2024-04-05,REP-S-009-02
SPG-00746,S-012,Prairie Athletics,Midwest,P-SPG-00-02,Hiker Pro,Footwear,10,249.56,2495.6,2024-06-19,REP-S-012-01
SPG-00747,S-003,Summit Sports,Northeast,P-SPG-01-00,Compression Tee,Apparel,2,172.57,345.14,2024-08-21,REP-S-003-03
SPG-00748,S-006,Bayou Fitness,Southeast,P-SPG-00-03,Sprint Elite,Footwear,9,65.5,589.5,2024-03-13,REP-S-006-04
SPG-00749,S-017,Redwood Athletics,West,P-SPG-00-03,Sprint Elite,Footwear,20,98.44,1968.8,2024-01-07,REP-S-017-01
SPG-00750,S-012,Prairie Athletics,Midwest,P-SPG-00-02,Hiker Pro,Footwear,6,121.45,728.7,2024-12-07,REP-S-012-02
SPG-00751,S-018,Canyon Sports,West,P-SPG-02-00,Carbon Bike,Equipment,20,653.28,13065.6,2024-08-30,REP-S-018-01
SPG-00752,S-003,Summit Sports,Northeast,P-SPG-01-01,Rain Shell,Apparel,36,45.65,1643.4,2024-08-07,REP-S-003-02
