TRANSACTION_ID,STORE_ID,STORE_NAME,REGION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,UNITS_SOLD,UNIT_PRICE,REVENUE,SALE_DATE,SALES_REP_ID
ELC-00575,E-009,Palmetto Station,Southeast,P-ELC-03-05,Cable Kit,Accessories,13,66.76,867.88,2024-03-27,REP-E-009-02
ELC-00576,E-017,Pacific Heights,West,P-ELC-00-00,ProBook 15,Laptops,2,1169.43,2338.86,2024-12-03,REP-E-017-03
ELC-00577,E-012,Prairie View,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,20,775.99,15519.8,2024-02-13,REP-E-012-04
ELC-00578,E-013,Heartland Plaza,Midwest,P-ELC-04-00,Studio Headphones,Audio,9,112.27,1010.43,2024-05-25,REP-E-013-01
ELC-00579,E-018,Mission Bay,West,P-ELC-00-04,GameRig Pro,Laptops,8,875.95,7007.6,2024-09-20,REP-E-018-01
ELC-00580,E-017,Pacific Heights,West,P-ELC-02-04,Lenovo Tab,Tablets,16,312.59,5001.44,2024-12-05,REP-E-017-04
ELC-00581,E-013,Heartland Plaza,Midwest,P-ELC-04-03,Earbuds Plus,Audio,8,386.01,3088.08,2024-11-20,REP-E-013-04
ELC-00582,E-015,Wacker Drive,Midwest,P-ELC-04-00,Studio Headphones,Audio,16,84.65,1354.4,2024-11-13,REP-E-015-01
ELC-00583,E-013,Heartland Plaza,Midwest,P-ELC-01-01,iPhone Max,Phones,11,612.43,6736.73,2024-06-20,REP-E-013-03
ELC-00584,E-017,Pacific Heights,West,P-ELC-04-00,Studio Headphones,Audio,7,146.68,1026.76,2024-02-17,REP-E-017-01
ELC-00585,E-013,Heartland Plaza,Midwest,P-ELC-02-00,iPad Air,Tablets,18,755.41,13597.38,2024-04-30,REP-E-013-04
ELC-00586,E-011,Lakefront Mall,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,19,324.9,6173.1,2024-12-10,REP-E-011-02
ELC-00587,E-016,Sunset Strip,West,P-ELC-01-01,iPhone Max,Phones,6,1072.74,6436.44,2024-06-07,REP-E-016-02
ELC-00588,E-008,Riverside Walk,Southeast,P-ELC-01-01,iPhone Max,Phones,20,556.03,11120.6,2024-04-25,REP-E-008-01
ELC-00589,E-004,Harbor Plaza,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,20,409.27,8185.4,2024-04-11,REP-E-004-01
ELC-00590,E-016,Sunset Strip,West,P-ELC-02-04,Lenovo Tab,Tablets,9,470.02,4230.18,2024-03-16,REP-E-016-03
ELC-00591,E-016,Sunset Strip,West,P-ELC-01-04,Moto Edge,Phones,7,597.88,4185.16,2024-01-13,REP-E-016-02
ELC-00592,E-002,Beacon Hill,Northeast,P-ELC-04-03,Earbuds Plus,Audio,16,471.64,7546.24,2024-01-24,REP-E-002-01
ELC-00593,E-017,Pacific Heights,West,P-ELC-02-03,Fire HD,Tablets,5,447.18,2235.9,2024-05-05,REP-E-017-01
ELC-00594,E-017,Pacific Heights,West,P-ELC-03-05,Cable Kit,Accessories,1,11.65,11.65,2024-08-31,REP-E-017-02
ELC-00595,E-013,Heartland Plaza,Midwest,P-ELC-04-00,Studio Headphones,Audio,11,199.95,2199.45,2024-11-08,REP-E-013-03
ELC-00596,E-006,Peachtree Center,Southeast,P-ELC-04-02,BT Speaker,Audio,8,156.62,1252.96,2024-02-07,REP-E-006-03
ELC-00597,E-012,Prairie View,Midwest,P-ELC-01-03,OnePlus Ace,Phones,14,410.53,5747.42,2024-08-21,REP-E-012-03
ELC-00598,E-012,Prairie View,Midwest,P-ELC-03-04,Power Bank,Accessories,15,35.18,527.7,2024-07-31,REP-E-012-02
ELC-00599,E-019,Golden Gate,West,P-ELC-01-00,Galaxy Ultra,Phones,7,1004.09,7028.63,2024-11-18,REP-E-019-04
ELC-00600,E-013,Heartland Plaza,Midwest,P-ELC-01-01,iPhone Max,Phones,5,672.99,3364.95,2024-10-21,REP-E-013-01
ELC-00601,E-006,Peachtree Center,Southeast,P-ELC-03-07,Webcam HD,Accessories,5,149.38,746.9,2024-04-09,REP-E-006-03
ELC-00602,E-016,Sunset Strip,West,P-ELC-02-02,Surface Go,Tablets,15,708.03,10620.45,2024-12-22,REP-E-016-01
ELC-00603,E-013,Heartland Plaza,Midwest,P-ELC-00-01,UltraSlim X1,Laptops,2,701.65,1403.3,2024-07-15,REP-E-013-03
ELC-00604,E-016,Sunset Strip,West,P-ELC-00-03,ChromeBook S3,Laptops,9,763.68,6873.12,2024-09-10,REP-E-016-03
ELC-00605,E-018,Mission Bay,West,P-ELC-04-02,BT Speaker,Audio,10,39.32,393.2,2024-07-23,REP-E-018-01
ELC-00606,E-012,Prairie View,Midwest,P-ELC-04-01,Soundbar Pro,Audio,19,300.67,5712.73,2024-05-04,REP-E-012-02
ELC-00607,E-010,Savannah Court,Southeast,P-ELC-02-02,Surface Go,Tablets,17,466.87,7936.79,2024-03-16,REP-E-010-04
ELC-00608,E-003,Cambridge Square,Northeast,P-ELC-03-09,Earbuds,Accessories,10,74.93,749.3,2024-12-01,REP-E-003-02
ELC-00609,E-006,Peachtree Center,Southeast,P-ELC-02-03,Fire HD,Tablets,20,521.56,10431.2,2024-12-18,REP-E-006-01
ELC-00610,E-003,Cambridge Square,Northeast,P-ELC-01-02,Pixel Pro,Phones,8,513.48,4107.84,2024-01-03,REP-E-003-03
ELC-00611,E-009,Palmetto Station,Southeast,P-ELC-04-03,Earbuds Plus,Audio,9,447.22,4024.98,2024-02-24,REP-E-009-03
ELC-00612,E-019,Golden Gate,West,P-ELC-04-03,Earbuds Plus,Audio,11,108.64,1195.04,2024-08-05,REP-E-019-01
ELC-00613,E-005,Newbury Commons,Northeast,P-ELC-01-02,Pixel Pro,Phones,3,410.57,1231.71,2024-04-22,REP-E-005-04
ELC-00614,E-004,Harbor Plaza,Northeast,P-ELC-00-00,ProBook 15,Laptops,16,1167.81,18684.96,2024-03-31,REP-E-004-01
ELC-00615,E-013,Heartland Plaza,Midwest,P-ELC-04-00,Studio Headphones,Audio,4,153.35,613.4,2024-12-22,REP-E-013-02
ELC-00616,E-003,Cambridge Square,Northeast,P-ELC-03-04,Power Bank,Accessories,8,44.64,357.12,2024-09-22,REP-E-003-03
ELC-00617,E-015,Wacker Drive,Midwest,P-ELC-01-01,iPhone Max,Phones,17,1038.52,17654.84,2024-08-25,REP-E-015-01
ELC-00618,E-002,Beacon Hill,Northeast,P-ELC-02-02,Surface Go,Tablets,16,453.68,7258.88,2024-01-26,REP-E-002-03
ELC-00619,E-018,Mission Bay,West,P-ELC-03-02,Laptop Stand,Accessories,15,34.79,521.85,2024-10-12,REP-E-018-04
ELC-00620,E-019,Golden Gate,West,P-ELC-03-08,Phone Case,Accessories,15,53.35,800.25,2024-05-07,REP-E-019-03
ELC-00621,E-016,Sunset Strip,West,P-ELC-04-01,Soundbar Pro,Audio,2,237.67,475.34,2024-03-03,REP-E-016-03
ELC-00622,E-014,River North,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,30,156.86,4705.8,2024-08-21,REP-E-014-02
ELC-00623,E-012,Prairie View,Midwest,P-ELC-02-03,Fire HD,Tablets,18,155.41,2797.38,2024-03-09,REP-E-012-04
ELC-00624,E-016,Sunset Strip,West,P-ELC-02-00,iPad Air,Tablets,11,668.68,7355.48,2024-08-25,REP-E-016-02
ELC-00625,E-001,Downtown Flagship,Northeast,P-ELC-04-02,BT Speaker,Audio,7,223.52,1564.64,2024-12-07,REP-E-001-04
ELC-00626,E-013,Heartland Plaza,Midwest,P-ELC-01-01,iPhone Max,Phones,13,1028.43,13369.59,2024-09-28,REP-E-013-02
ELC-00627,E-009,Palmetto Station,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,8,1123.25,8986.0,2024-10-13,REP-E-009-03
ELC-00628,E-010,Savannah Court,Southeast,P-ELC-04-02,BT Speaker,Audio,14,118.36,1657.04,2024-10-31,REP-E-010-01
ELC-00629,E-006,Peachtree Center,Southeast,P-ELC-01-02,Pixel Pro,Phones,4,836.89,3347.56,2024-06-11,REP-E-006-04
ELC-00630,E-009,Palmetto Station,Southeast,P-ELC-04-03,Earbuds Plus,Audio,7,180.7,1264.9,2024-08-14,REP-E-009-02
ELC-00631,E-002,Beacon Hill,Northeast,P-ELC-04-00,Studio Headphones,Audio,6,487.0,2922.0,2024-11-09,REP-E-002-03
ELC-00632,E-009,Palmetto Station,Southeast,P-ELC-01-03,OnePlus Ace,Phones,1,432.81,432.81,2024-09-15,REP-E-009-02
ELC-00633,E-001,Downtown Flagship,Northeast,P-ELC-03-03,Screen Protector,Accessories,11,68.83,757.13,2024-08-06,REP-E-001-04
ELC-00634,E-012,Prairie View,Midwest,P-ELC-03-00,USB-C Hub,Accessories,11,21.23,233.53,2024-10-07,REP-E-012-02
ELC-00635,E-002,Beacon Hill,Northeast,P-ELC-02-03,Fire HD,Tablets,3,503.07,1509.21,2024-08-16,REP-E-002-02
ELC-00636,E-007,Magnolia Park,Southeast,P-ELC-02-03,Fire HD,Tablets,3,229.28,687.84,2024-03-22,REP-E-007-02
ELC-00637,E-013,Heartland Plaza,Midwest,P-ELC-03-03,Screen Protector,Accessories,2,37.89,75.78,2024-08-31,REP-E-013-01
ELC-00638,E-017,Pacific Heights,West,P-ELC-01-03,OnePlus Ace,Phones,11,881.44,9695.84,2024-08-18,REP-E-017-03
ELC-00639,E-011,Lakefront Mall,Midwest,P-ELC-01-00,Galaxy Ultra,Phones,18,720.93,12976.74,2024-05-12,REP-E-011-03
ELC-00640,E-016,Sunset Strip,West,P-ELC-02-01,Galaxy Tab S,Tablets,10,726.89,7268.9,2024-05-06,REP-E-016-02
ELC-00641,E-004,Harbor Plaza,Northeast,P-ELC-01-03,OnePlus Ace,Phones,11,215.07,2365.77,2024-11-22,REP-E-004-03
ELC-00642,E-019,Golden Gate,West,P-ELC-00-03,ChromeBook S3,Laptops,6,412.5,2475.0,2024-05-21,REP-E-019-01
ELC-00643,E-019,Golden Gate,West,P-ELC-03-09,Earbuds,Accessories,4,62.0,248.0,2024-09-23,REP-E-019-01
ELC-00644,E-008,Riverside Walk,Southeast,P-ELC-01-03,OnePlus Ace,Phones,3,885.94,2657.82,2024-09-05,REP-E-008-03
ELC-00645,E-002,Beacon Hill,Northeast,P-ELC-00-02,WorkStation Z5,Laptops,5,1381.86,6909.3,2024-11-16,REP-E-002-01
ELC-00646,E-005,Newbury Commons,Northeast,P-ELC-03-03,Screen Protector,Accessories,11,147.43,1621.73,2024-05-02,REP-E-005-03
ELC-00647,E-015,Wacker Drive,Midwest,P-ELC-01-00,Galaxy Ultra,Phones,13,558.17,7256.21,2024-05-20,REP-E-015-02
ELC-00648,E-009,Palmetto Station,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,15,1182.63,17739.45,2024-08-13,REP-E-009-04
ELC-00649,E-007,Magnolia Park,Southeast,P-ELC-04-01,Soundbar Pro,Audio,58,193.4,11217.2,2024-02-09,REP-E-007-03
ELC-00650,E-020,Silicon Crossing,West,P-ELC-04-01,Soundbar Pro,Audio,2,279.63,559.26,2024-12-31,REP-E-020-04
ELC-00651,E-010,Savannah Court,Southeast,P-ELC-02-04,Lenovo Tab,Tablets,12,445.15,5341.8,2024-05-26,REP-E-010-04
ELC-00652,E-006,Peachtree Center,Southeast,P-ELC-00-04,GameRig Pro,Laptops,12,1486.42,17837.04,2024-04-30,REP-E-006-02
ELC-00653,E-011,Lakefront Mall,Midwest,P-ELC-00-04,GameRig Pro,Laptops,13,665.82,8655.66,2024-05-19,REP-E-011-04
ELC-00654,E-018,Mission Bay,West,P-ELC-01-04,Moto Edge,Phones,8,522.6,4180.8,2024-06-20,REP-E-018-03
ELC-00655,E-004,Harbor Plaza,Northeast,P-ELC-00-04,GameRig Pro,Laptops,3,461.29,1383.87,2024-06-12,REP-E-004-02
ELC-00656,E-006,Peachtree Center,Southeast,P-ELC-00-01,UltraSlim X1,Laptops,4,1079.52,4318.08,2024-10-03,REP-E-006-01
ELC-00657,E-002,Beacon Hill,Northeast,P-ELC-04-03,Earbuds Plus,Audio,16,277.14,4434.24,2024-02-11,REP-E-002-03
ELC-00658,E-002,Beacon Hill,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,20,616.6,12332.0,2024-03-11,REP-E-002-01
ELC-00659,E-007,Magnolia Park,Southeast,P-ELC-03-01,Wireless Mouse,Accessories,38,122.14,4641.32,2024-03-18,REP-E-007-04
ELC-00660,E-012,Prairie View,Midwest,P-ELC-00-04,GameRig Pro,Laptops,9,1140.63,10265.67,2024-04-28,REP-E-012-01
ELC-00661,E-010,Savannah Court,Southeast,P-ELC-00-01,UltraSlim X1,Laptops,17,535.97,9111.49,2024-07-15,REP-E-010-02
ELC-00662,E-018,Mission Bay,West,P-ELC-03-03,Screen Protector,Accessories,5,83.67,418.35,2024-12-21,REP-E-018-02
ELC-00663,E-019,Golden Gate,West,P-ELC-01-04,Moto Edge,Phones,15,615.18,9227.7,2024-03-19,REP-E-019-01
ELC-00664,E-019,Golden Gate,West,P-ELC-02-03,Fire HD,Tablets,11,723.84,7962.24,2024-12-27,REP-E-019-02
ELC-00665,E-006,Peachtree Center,Southeast,P-ELC-04-03,Earbuds Plus,Audio,17,188.63,3206.71,2024-04-19,REP-E-006-02
ELC-00666,E-018,Mission Bay,West,P-ELC-04-03,Earbuds Plus,Audio,10,454.17,4541.7,2024-02-02,REP-E-018-03
ELC-00667,E-012,Prairie View,Midwest,P-ELC-03-06,Keyboard Cover,Accessories,11,95.18,1046.98,2024-07-31,REP-E-012-02
ELC-00668,E-013,Heartland Plaza,Midwest,P-ELC-04-02,BT Speaker,Audio,12,481.98,5783.76,2024-07-27,REP-E-013-04
ELC-00669,E-013,Heartland Plaza,Midwest,P-ELC-00-00,ProBook 15,Laptops,10,1234.07,12340.7,2024-06-18,REP-E-013-02
ELC-00670,E-010,Savannah Court,Southeast,P-ELC-00-02,WorkStation Z5,Laptops,8,700.75,5606.0,2024-10-04,REP-E-010-03
ELC-00671,E-001,Downtown Flagship,Northeast,P-ELC-02-04,Lenovo Tab,Tablets,17,511.61,8697.37,2024-08-26,REP-E-001-02
ELC-00672,E-004,Harbor Plaza,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,12,618.55,7422.6,2024-07-31,REP-E-004-03
ELC-00673,E-012,Prairie View,Midwest,P-ELC-04-01,Soundbar Pro,Audio,8,150.43,1203.44,2024-02-01,REP-E-012-03
ELC-00674,E-003,Cambridge Square,Northeast,P-ELC-04-03,Earbuds Plus,Audio,19,461.4,8766.6,2024-04-15,REP-E-003-01
ELC-00675,E-011,Lakefront Mall,Midwest,P-ELC-03-02,Laptop Stand,Accessories,16,125.6,2009.6,2024-08-03,REP-E-011-01
ELC-00676,E-020,Silicon Crossing,West,P-ELC-02-00,iPad Air,Tablets,16,398.0,6368.0,2024-07-18,REP-E-020-01
ELC-00677,E-011,Lakefront Mall,Midwest,P-ELC-02-03,Fire HD,Tablets,14,754.66,10565.24,2024-10-26,REP-E-011-01
ELC-00678,E-008,Riverside Walk,Southeast,P-ELC-04-00,Studio Headphones,Audio,13,55.44,720.72,2024-12-22,REP-E-008-01
ELC-00679,E-011,Lakefront Mall,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,5,183.61,918.05,2024-01-11,REP-E-011-02
ELC-00680,E-005,Newbury Commons,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,15,1453.98,21809.7,2024-10-21,REP-E-005-01
ELC-00681,E-008,Riverside Walk,Southeast,P-ELC-03-04,Power Bank,Accessories,13,30.72,399.36,2024-07-13,REP-E-008-03
ELC-00682,E-003,Cambridge Square,Northeast,P-ELC-03-09,Earbuds,Accessories,2,86.74,173.48,2024-09-01,REP-E-003-03
ELC-00683,E-003,Cambridge Square,Northeast,P-ELC-03-08,Phone Case,Accessories,14,118.34,1656.76,2024-01-04,REP-E-003-02
ELC-00684,E-005,Newbury Commons,Northeast,P-ELC-03-08,Phone Case,Accessories,7,78.3,548.1,2024-06-29,REP-E-005-02
ELC-00685,E-018,Mission Bay,West,P-ELC-04-04,Turntable Vinyl,Audio,6,143.89,863.34,2024-06-01,REP-E-018-03
ELC-00686,E-014,River North,Midwest,P-ELC-02-04,Lenovo Tab,Tablets,8,223.14,1785.12,2024-07-18,REP-E-014-03
ELC-00687,E-012,Prairie View,Midwest,P-ELC-01-02,Pixel Pro,Phones,12,793.88,9526.56,2024-08-02,REP-E-012-01
ELC-00688,E-010,Savannah Court,Southeast,P-ELC-01-02,Pixel Pro,Phones,20,1021.58,20431.6,2024-10-02,REP-E-010-04
ELC-00689,E-020,Silicon Crossing,West,P-ELC-01-03,OnePlus Ace,Phones,1,1124.21,1124.21,2024-10-06,REP-E-020-02
ELC-00690,E-007,Magnolia Park,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,7,223.04,1561.28,2024-11-04,REP-E-007-02
ELC-00691,E-010,Savannah Court,Southeast,P-ELC-00-02,WorkStation Z5,Laptops,4,827.17,3308.68,2024-04-22,REP-E-010-04
ELC-00692,E-001,Downtown Flagship,Northeast,P-ELC-02-01,Galaxy Tab S,Tablets,18,287.72,5178.96,2024-09-06,REP-E-001-03
ELC-00693,E-018,Mission Bay,West,P-ELC-03-09,Earbuds,Accessories,4,107.31,429.24,2024-04-22,REP-E-018-01
ELC-00694,E-013,Heartland Plaza,Midwest,P-ELC-04-04,Turntable Vinyl,Audio,2,150.06,300.12,2024-05-19,REP-E-013-01
ELC-00695,E-010,Savannah Court,Southeast,P-ELC-01-04,Moto Edge,Phones,9,253.09,2277.81,2024-08-11,REP-E-010-01
ELC-00696,E-003,Cambridge Square,Northeast,P-ELC-03-04,Power Bank,Accessories,12,131.0,1572.0,2024-09-05,REP-E-003-01
ELC-00697,E-010,Savannah Court,Southeast,P-ELC-03-03,Screen Protector,Accessories,13,81.2,1055.6,2024-01-15,REP-E-010-01
ELC-00698,E-011,Lakefront Mall,Midwest,P-ELC-03-09,Earbuds,Accessories,18,22.32,401.76,2024-07-18,REP-E-011-02
ELC-00699,E-017,Pacific Heights,West,P-ELC-03-08,Phone Case,Accessories,1,15.57,15.57,2024-06-21,REP-E-017-03
ELC-00700,E-011,Lakefront Mall,Midwest,P-ELC-03-06,Keyboard Cover,Accessories,6,12.57,75.42,2024-12-08,REP-E-011-03
ELC-00701,E-012,Prairie View,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,17,329.32,5598.44,2024-12-13,REP-E-012-01
ELC-00702,E-009,Palmetto Station,Southeast,P-ELC-03-00,USB-C Hub,Accessories,18,142.88,2571.84,2024-07-26,REP-E-009-02
ELC-00703,E-005,Newbury Commons,Northeast,P-ELC-02-03,Fire HD,Tablets,5,207.07,1035.35,2024-03-25,REP-E-005-04
ELC-00704,E-017,Pacific Heights,West,P-ELC-04-01,Soundbar Pro,Audio,11,142.97,1572.67,2024-08-27,REP-E-017-02
ELC-00705,E-014,River North,Midwest,P-ELC-02-04,Lenovo Tab,Tablets,28,441.96,12374.88,2024-03-06,REP-E-014-02
ELC-00706,E-019,Golden Gate,West,P-ELC-04-01,Soundbar Pro,Audio,4,175.23,700.92,2024-11-14,REP-E-019-02
ELC-00707,E-014,River North,Midwest,P-ELC-01-04,Moto Edge,Phones,18,517.5,9315.0,2024-09-30,REP-E-014-01
ELC-00708,E-006,Peachtree Center,Southeast,P-ELC-02-01,Galaxy Tab S,Tablets,1,647.53,647.53,2024-01-14,REP-E-006-04
ELC-00709,E-014,River North,Midwest,P-ELC-02-03,Fire HD,Tablets,24,248.77,5970.48,2024-07-20,REP-E-014-02
ELC-00710,E-006,Peachtree Center,Southeast,P-ELC-00-04,GameRig Pro,Laptops,20,773.61,15472.2,2024-10-30,REP-E-006-02
ELC-00711,E-020,Silicon Crossing,West,P-ELC-01-01,iPhone Max,Phones,1,559.26,559.26,2024-10-15,REP-E-020-04
ELC-00712,E-005,Newbury Commons,Northeast,P-ELC-04-04,Turntable Vinyl,Audio,16,364.65,5834.4,2024-12-05,REP-E-005-03
ELC-00713,E-006,Peachtree Center,Southeast,P-ELC-03-07,Webcam HD,Accessories,16,29.25,468.0,2024-01-14,REP-E-006-02
ELC-00714,E-008,Riverside Walk,Southeast,P-ELC-00-03,ChromeBook S3,Laptops,1,1695.61,1695.61,2024-02-12,REP-E-008-04
ELC-00715,E-008,Riverside Walk,Southeast,P-ELC-01-01,iPhone Max,Phones,3,377.08,1131.24,2024-11-25,REP-E-008-04
ELC-00716,E-020,Silicon Crossing,West,P-ELC-03-05,Cable Kit,Accessories,12,134.26,1611.12,2024-08-07,REP-E-020-04
ELC-00717,E-013,Heartland Plaza,Midwest,P-ELC-00-04,GameRig Pro,Laptops,13,1408.28,18307.64,2024-03-10,REP-E-013-04
ELC-00718,E-020,Silicon Crossing,West,P-ELC-04-04,Turntable Vinyl,Audio,15,276.86,4152.9,2024-08-24,REP-E-020-01
ELC-00719,E-017,Pacific Heights,West,P-ELC-00-03,ChromeBook S3,Laptops,12,1557.81,18693.72,2024-04-03,REP-E-017-01
ELC-00720,E-008,Riverside Walk,Southeast,P-ELC-04-04,Turntable Vinyl,Audio,13,492.4,6401.2,2024-01-26,REP-E-008-01
ELC-00721,E-018,Mission Bay,West,P-ELC-03-08,Phone Case,Accessories,1,36.58,36.58,2024-05-13,REP-E-018-04
ELC-00722,E-013,Heartland Plaza,Midwest,P-ELC-02-02,Surface Go,Tablets,15,258.22,3873.3,2024-07-13,REP-E-013-03
ELC-00723,E-020,Silicon Crossing,West,P-ELC-00-04,GameRig Pro,Laptops,4,1049.01,4196.04,2024-06-16,REP-E-020-04
ELC-00724,E-003,Cambridge Square,Northeast,P-ELC-04-00,Studio Headphones,Audio,6,396.0,2376.0,2024-04-18,REP-E-003-02
ELC-00725,E-013,Heartland Plaza,Midwest,P-ELC-03-05,Cable Kit,Accessories,15,13.49,202.35,2024-08-20,REP-E-013-04
ELC-00726,E-019,Golden Gate,West,P-ELC-01-03,OnePlus Ace,Phones,2,450.08,900.16,2024-06-16,REP-E-019-02
ELC-00727,E-004,Harbor Plaza,Northeast,P-ELC-00-00,ProBook 15,Laptops,15,1287.7,19315.5,2024-06-21,REP-E-004-01
ELC-00728,E-017,Pacific Heights,West,P-ELC-03-08,Phone Case,Accessories,17,142.97,2430.49,2024-07-13,REP-E-017-04
ELC-00729,E-018,Mission Bay,West,P-ELC-03-00,USB-C Hub,Accessories,5,137.72,688.6,2024-05-22,REP-E-018-02
ELC-00730,E-006,Peachtree Center,Southeast,P-ELC-01-01,iPhone Max,Phones,2,619.58,1239.16,2024-08-03,REP-E-006-03
ELC-00731,E-015,Wacker Drive,Midwest,P-ELC-02-01,Galaxy Tab S,Tablets,4,734.05,2936.2,2024-05-09,REP-E-015-02
ELC-00732,E-001,Downtown Flagship,Northeast,P-ELC-04-02,BT Speaker,Audio,1,245.56,245.56,2024-02-11,REP-E-001-04
ELC-00733,E-018,Mission Bay,West,P-ELC-00-04,GameRig Pro,Laptops,13,733.03,9529.39,2024-08-28,REP-E-018-04
ELC-00734,E-015,Wacker Drive,Midwest,P-ELC-03-07,Webcam HD,Accessories,3,94.17,282.51,2024-01-10,REP-E-015-01
ELC-00735,E-008,Riverside Walk,Southeast,P-ELC-04-02,BT Speaker,Audio,20,325.46,6509.2,2024-10-03,REP-E-008-02
ELC-00736,E-002,Beacon Hill,Northeast,P-ELC-01-01,iPhone Max,Phones,2,853.28,1706.56,2024-01-27,REP-E-002-01
ELC-00737,E-005,Newbury Commons,Northeast,P-ELC-00-04,GameRig Pro,Laptops,20,817.82,16356.4,2024-06-28,REP-E-005-01
ELC-00738,E-002,Beacon Hill,Northeast,P-ELC-00-03,ChromeBook S3,Laptops,6,625.87,3755.22,2024-04-24,REP-E-002-03
ELC-00739,E-020,Silicon Crossing,West,P-ELC-04-04,Turntable Vinyl,Audio,15,113.39,1700.85,2024-11-28,REP-E-020-04
ELC-00740,E-019,Golden Gate,West,P-ELC-02-00,iPad Air,Tablets,2,649.53,1299.06,2024-02-05,REP-E-019-03
ELC-00741,E-012,Prairie View,Midwest,P-ELC-03-01,Wireless Mouse,Accessories,14,128.06,1792.84,2024-11-29,REP-E-012-01
ELC-00742,E-010,Savannah Court,Southeast,P-ELC-03-02,Laptop Stand,Accessories,4,107.25,429.0,2024-01-21,REP-E-010-03
ELC-00743,E-011,Lakefront Mall,Midwest,P-ELC-04-03,Earbuds Plus,Audio,17,128.63,2186.71,2024-01-16,REP-E-011-02
ELC-00744,E-020,Silicon Crossing,West,P-ELC-00-00,ProBook 15,Laptops,16,1421.62,22745.92,2024-05-06,REP-E-020-01
ELC-00745,E-016,Sunset Strip,West,P-ELC-04-02,BT Speaker,Audio,11,316.16,3477.76,2024-04-12,REP-E-016-03
ELC-00746,E-009,Palmetto Station,Southeast,P-ELC-04-04,Turntable Vinyl,Audio,20,196.31,3926.2,2024-01-11,REP-E-009-02
ELC-00747,E-020,Silicon Crossing,West,P-ELC-04-03,Earbuds Plus,Audio,14,372.72,5218.08,2024-11-14,REP-E-020-04
ELC-00748,E-016,Sunset Strip,West,P-ELC-01-04,Moto Edge,Phones,6,908.59,5451.54,2024-03-19,REP-E-016-02
ELC-00749,E-001,Downtown Flagship,Northeast,P-ELC-00-00,ProBook 15,Laptops,15,1275.65,19134.75,2024-05-02,REP-E-001-01
ELC-00750,E-007,Magnolia Park,Southeast,P-ELC-04-03,Earbuds Plus,Audio,39,51.38,2003.82,2024-03-05,REP-E-007-02
ELC-00751,E-001,Downtown Flagship,Northeast,P-ELC-01-02,Pixel Pro,Phones,9,990.2,8911.8,2024-08-30,REP-E-001-03
ELC-00752,E-010,Savannah Court,Southeast,P-ELC-04-04,Turntable Vinyl,Audio,11,390.51,4295.61,2024-12-08,REP-E-010-01
ELC-00753,E-011,Lakefront Mall,Midwest,P-ELC-02-03,Fire HD,Tablets,19,550.4,10457.6,2024-02-28,REP-E-011-01
ELC-00754,E-006,Peachtree Center,Southeast,P-ELC-01-02,Pixel Pro,Phones,11,1122.28,12345.08,2024-10-15,REP-E-006-04
ELC-00755,E-016,Sunset Strip,West,P-ELC-00-01,UltraSlim X1,Laptops,13,617.54,8028.02,2024-04-21,REP-E-016-04
ELC-00756,E-018,Mission Bay,West,P-ELC-02-03,Fire HD,Tablets,11,753.06,8283.66,2024-08-26,REP-E-018-01
ELC-00757,E-017,Pacific Heights,West,P-ELC-02-04,Lenovo Tab,Tablets,9,510.87,4597.83,2024-12-24,REP-E-017-01
ELC-00758,E-007,Magnolia Park,Southeast,P-ELC-04-02,BT Speaker,Audio,31,61.12,1894.72,2024-05-11,REP-E-007-01
ELC-00759,E-011,Lakefront Mall,Midwest,P-ELC-03-08,Phone Case,Accessories,6,89.94,539.64,2024-07-07,REP-E-011-04
ELC-00760,E-006,Peachtree Center,Southeast,P-ELC-04-00,Studio Headphones,Audio,10,361.48,3614.8,2024-03-26,REP-E-006-03
ELC-00761,E-002,Beacon Hill,Northeast,P-ELC-02-03,Fire HD,Tablets,3,473.09,1419.27,2024-11-06,REP-E-002-02
ELC-00762,E-012,Prairie View,Midwest,P-ELC-03-04,Power Bank,Accessories,7,83.51,584.57,2024-11-06,REP-E-012-02
ELC-00763,E-004,Harbor Plaza,Northeast,P-ELC-02-00,iPad Air,Tablets,7,743.68,5205.76,2024-02-28,REP-E-004-04
ELC-00764,E-017,Pacific Heights,West,P-ELC-00-03,ChromeBook S3,Laptops,14,615.71,8619.94,2024-03-24,REP-E-017-03
ELC-00765,E-016,Sunset Strip,West,P-ELC-04-02,BT Speaker,Audio,9,97.35,876.15,2024-06-08,REP-E-016-01
ELC-00766,E-017,Pacific Heights,West,P-ELC-01-01,iPhone Max,Phones,1,659.37,659.37,2024-02-25,REP-E-017-01
